step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
80,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,24,508013.98941555433,25.849347843156046,7.8421980493460195,75,150,24,11,150,0,35,-105.0,70.5,-47.5,192878,175,0,32,75,14,69,5.0,3222412,262.86346,nan,3.222412,nan,11,10800,3180760,22,0,0,11,1452,704,176,748,187,363,11,29400,175,11
81,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,25,473565.15933346114,20.96231558469165,5.860093897469191,82,164,25,12,164,0,37,-105.0,70.5,-47.5,192878,136,0,32,82,14,76,5.0,3505944,266.369404,nan,3.505944,nan,12,11592,3469920,24,0,0,12,1584,768,192,816,204,396,12,22848,136,12
82,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,26,512380.0135129375,21.18430075459655,5.870522629481812,85,170,26,11,170,0,37,-105.0,70.5,-47.5,192878,290,0,32,85,14,77,5.0,3242812,269.612216,nan,3.242812,nan,11,11880,3180760,22,0,0,11,1452,704,176,748,187,363,11,48720,290,11
83,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,26,503521.3732984232,23.150034646247875,9.058791231600953,86,172,26,11,172,0,37,-105.0,70.5,-47.5,192878,246,0,32,86,14,80,5.0,3235492,272.847708,nan,3.235492,nan,11,11952,3180760,22,0,0,11,1452,704,176,748,187,363,11,41328,246,11
84,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,25,495404.9929868443,25.777035650074286,7.797171839323463,87,174,26,11,174,1,37,-105.0,70.5,-47.5,192878,275,0,32,87,13,78,5.0,3240436,276.088144,nan,3.240436,nan,11,12024,3180760,22,0,0,11,1452,704,176,748,187,363,11,46200,275,11
85,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,26,536678.1268461505,30.6702001710689,9.773697903881908,87,174,27,10,174,1,37,-105.0,70.5,-47.5,192878,213,0,32,87,16,81,5.0,2940728,279.028872,nan,2.940728,nan,10,12024,2891600,20,0,0,10,1320,640,160,680,170,330,10,35784,213,10
86,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,27,495292.4639213023,20.127083371931757,8.69255832755612,87,174,27,10,174,0,37,-105.0,70.5,-47.5,192878,158,0,32,87,14,79,5.0,2931488,281.96036,nan,2.931488,nan,10,12024,2891600,20,0,0,10,1320,640,160,680,170,330,10,26544,158,10
87,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,27,482779.29117895884,21.612516624901673,7.6951931433857546,87,174,27,10,174,0,37,-105.0,70.5,-47.5,192878,224,0,32,87,16,79,5.0,2942576,284.902936,nan,2.942576,nan,10,12024,2891600,20,0,0,10,1320,640,160,680,170,330,10,37632,224,10
88,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,24,503225.4545994313,20.54985772448682,7.143584455664252,87,174,26,11,174,2,37,-105.0,70.5,-47.5,192878,216,0,32,87,14,75,5.0,3230812,288.133748,nan,3.230812,nan,11,12312,3180760,22,0,0,11,1452,704,176,748,187,363,11,36288,216,11
89,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,26,460406.12674437906,17.610815779621745,7.048996490370171,87,174,26,11,174,0,37,-105.0,70.5,-47.5,192878,158,0,32,87,14,79,5.0,3221284,291.355032,nan,3.221284,nan,11,12528,3180760,22,0,0,11,1452,704,176,748,187,363,11,26544,158,11
90,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,29,534478.3183608196,32.90699419071048,10.208776174424104,87,174,29,8,174,0,37,-105.0,70.5,-47.5,192878,58,0,32,87,12,77,5.0,2336608,293.69164,nan,2.336608,nan,8,12528,2313280,16,0,0,8,1056,512,128,544,136,264,8,9744,58,8
91,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,27,562500.0,30.10903095092288,18.685692953639975,92,184,27,10,184,0,37,-105.0,70.5,-47.5,192878,60,0,32,92,12,81,5.0,2916248,296.607888,nan,2.916248,nan,10,13248,2891600,20,0,0,10,1320,640,160,680,170,330,10,10080,60,10
92,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,26,502636.9720244358,29.086044807546575,7.43695182778843,94,188,27,10,188,1,37,-105.0,70.5,-47.5,192878,154,0,32,94,13,80,5.0,2932328,299.540216,nan,2.932328,nan,10,13536,2891600,20,0,0,10,1320,640,160,680,170,330,10,25872,154,10
93,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,27,524979.5519374184,27.366605111786715,7.822229900156245,94,188,27,10,188,0,37,-105.0,70.5,-47.5,192878,225,0,32,94,14,85,5.0,2944256,302.484472,nan,2.944256,nan,10,13536,2891600,20,0,0,10,1320,640,160,680,170,330,10,37800,225,10
94,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,26,523525.6156714665,22.62990836258297,5.9043195706010065,94,188,26,11,188,0,37,-105.0,70.5,-47.5,192878,370,0,32,94,13,86,5.0,3257908,305.74238,nan,3.257908,nan,11,13536,3180760,22,0,0,11,1452,704,176,748,187,363,11,62160,370,11
95,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,26,472435.8163033694,17.284265689417133,6.052700638411972,89,178,26,11,178,0,37,-105.0,70.5,-47.5,192878,382,0,32,89,15,86,5.0,3259204,309.001584,nan,3.259204,nan,11,12816,3180760,22,0,0,11,1452,704,176,748,187,363,11,64176,382,11
96,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,24,486334.49609477445,19.93764293324351,6.722535747753567,83,166,24,12,166,0,36,-105.0,70.5,-47.5,192878,443,0,32,83,14,78,5.0,3557880,312.559464,nan,3.55788,nan,12,11952,3469920,24,0,0,12,1584,768,192,816,204,396,12,74424,443,12
97,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,24,487596.43756614777,19.824441958176866,8.245759862250303,75,150,25,11,150,1,36,-105.0,70.5,-47.5,192878,446,0,32,75,14,73,5.0,3267940,315.827404,nan,3.26794,nan,11,10800,3180760,22,0,0,11,1452,704,176,748,187,363,11,74928,446,11
98,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,24,444861.1012225576,21.922259894540932,5.37433264691145,70,140,24,11,140,0,35,-105.0,70.5,-47.5,192878,584,0,32,70,14,67,5.0,3290404,319.117808,nan,3.290404,nan,11,10080,3180760,22,0,0,11,1452,704,176,748,187,363,11,98112,584,11
99,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,21,491651.61365856946,18.81431365075382,5.758073571846316,67,134,22,14,134,1,36,-105.0,70.5,-47.5,192878,451,0,32,67,14,65,5.0,4135504,323.253312,nan,4.135504,nan,14,9648,4048240,28,0,0,14,1848,896,224,952,238,462,14,75768,451,14
100,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,22,546404.5751211935,23.028778959340098,11.65016243524557,62,124,22,12,124,0,34,-105.0,70.5,-47.5,192878,512,0,32,62,14,61,5.0,3566448,326.81976,nan,3.566448,nan,12,8928,3469920,24,0,0,12,1584,768,192,816,204,396,12,86016,512,12
101,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,24,477378.54252884624,25.04954200507542,6.96663355249636,66,132,25,11,132,1,36,-105.0,70.5,-47.5,192878,474,0,32,66,14,65,5.0,3271204,330.090964,nan,3.271204,nan,11,9360,3180760,22,0,0,11,1452,704,176,748,187,363,11,79632,474,11
102,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,23,527265.1859133741,22.982828952779922,7.765645964479515,70,140,23,13,140,0,36,-105.0,70.5,-47.5,192878,336,0,32,70,14,69,5.0,3827180,333.918144,nan,3.82718,nan,13,9936,3759080,26,0,0,13,1716,832,208,884,221,429,13,56448,336,13
103,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,21,528143.4628544123,24.662330616073714,8.751617660426556,66,132,23,11,132,2,34,-105.0,70.5,-47.5,192878,559,0,32,66,14,63,5.0,3285628,337.203772,nan,3.285628,nan,11,9504,3180760,22,0,0,11,1452,704,176,748,187,363,11,93912,559,11
104,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,19,498350.06416187994,20.307349687599395,5.459032248859035,63,126,20,12,126,1,32,-105.0,70.5,-47.5,192878,595,0,32,63,13,63,5.0,3580536,340.784308,nan,3.580536,nan,12,9072,3469920,24,0,0,12,1584,768,192,816,204,396,12,99960,595,12
105,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,20,511469.50389118405,21.971945054529655,5.76997003183111,57,114,20,11,114,0,31,-105.0,70.5,-47.5,192878,457,0,32,57,12,56,5.0,3267196,344.051504,nan,3.267196,nan,11,8208,3180760,22,0,0,11,1452,704,176,748,187,363,11,76776,457,11
106,-47.5,57.5,104,52,0,0.0,0.0,0,0.0,57.5,21,493759.0314453983,23.40700691326458,9.720710126681325,52,104,21,10,104,0,31,-105.0,70.5,-47.5,192878,266,0,32,52,10,52,5.0,2945024,346.996528,nan,2.945024,nan,10,7416,2891600,20,0,0,10,1320,640,160,680,170,330,10,44688,266,10
107,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,18,508343.2680374433,19.20698809564122,8.85850767573746,55,110,19,11,110,1,30,-105.0,70.5,-47.5,192878,445,0,32,55,13,53,5.0,3264892,350.26142,nan,3.264892,nan,11,7920,3180760,22,0,0,11,1452,704,176,748,187,363,11,74760,445,11
108,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,18,463608.43429415656,23.272375773137476,5.29015302291315,56,112,18,11,112,0,29,-105.0,70.5,-47.5,192878,354,0,32,56,11,56,5.0,3249748,353.511168,nan,3.249748,nan,11,8064,3180760,22,0,0,11,1452,704,176,748,187,363,11,59472,354,11
109,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,18,509415.56628887745,30.247532084827714,6.1177015641452845,56,112,18,10,112,0,28,-105.0,70.5,-47.5,192878,405,0,32,56,12,55,5.0,2969024,356.480192,nan,2.969024,nan,10,8064,2891600,20,0,0,10,1320,640,160,680,170,330,10,68040,405,10
110,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,17,503428.8533816308,22.577893490707783,6.5797644547856855,63,126,18,11,126,1,29,-105.0,70.5,-47.5,192878,333,0,32,63,12,61,5.0,3247156,359.727348,nan,3.247156,nan,11,9000,3180760,22,0,0,11,1452,704,176,748,187,363,11,55944,333,11
111,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,18,503258.1506774282,22.87464401484787,6.398285752636133,64,128,19,12,128,1,31,-105.0,70.5,-47.5,192878,472,0,32,64,14,63,5.0,3559800,363.287148,nan,3.5598,nan,12,9000,3469920,24,0,0,12,1584,768,192,816,204,396,12,79296,472,12
112,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,20,494876.81800862984,22.259258947960202,9.252123592310086,69,138,20,11,138,0,31,-105.0,70.5,-47.5,192878,367,0,32,69,13,67,5.0,3253804,366.540952,nan,3.253804,nan,11,9936,3180760,22,0,0,11,1452,704,176,748,187,363,11,61656,367,11
113,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,19,531263.401621939,23.65013283373303,7.38921217503918,72,144,21,11,144,2,32,-105.0,70.5,-47.5,192878,474,0,32,72,13,70,5.0,3272140,369.813092,nan,3.27214,nan,11,10296,3180760,22,0,0,11,1452,704,176,748,187,363,11,79632,474,11
114,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,22,497300.5492150455,24.400824827077972,5.465238392295709,78,156,23,11,156,1,34,-105.0,70.5,-47.5,192878,360,0,32,78,12,78,5.0,3253708,373.0668,nan,3.253708,nan,11,11016,3180760,22,0,0,11,1452,704,176,748,187,363,11,60480,360,11
115,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,21,485882.37440931593,17.615705590557532,9.227143852208624,78,156,22,11,156,1,33,-105.0,70.5,-47.5,192878,414,0,32,78,13,76,5.0,3262852,376.329652,nan,3.262852,nan,11,11088,3180760,22,0,0,11,1452,704,176,748,187,363,11,69552,414,11
116,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,20,562500.0,31.875551359666805,18.916439275162148,85,170,23,10,170,3,33,-105.0,70.5,-47.5,192878,366,0,32,85,13,84,5.0,2966216,379.295868,nan,2.966216,nan,10,11808,2891600,20,0,0,10,1320,640,160,680,170,330,10,61488,366,10
117,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,20,483272.2395686792,19.42130980546495,5.617698841451036,97,194,21,13,194,1,34,-105.0,70.5,-47.5,192878,511,0,32,97,15,96,5.0,3860612,383.15648,nan,3.860612,nan,13,13968,3759080,26,0,0,13,1716,832,208,884,221,429,13,85848,511,13
118,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,22,509261.4301601237,21.188749007602492,5.266921493403338,102,204,23,12,204,1,35,-105.0,70.5,-47.5,192878,470,0,32,102,15,102,5.0,3565152,386.721632,nan,3.565152,nan,12,14688,3469920,24,0,0,12,1584,768,192,816,204,396,12,78960,470,12
119,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,25,532683.8828528713,21.50079580220151,10.297361165069125,109,218,25,11,218,0,36,-105.0,70.5,-47.5,192878,589,0,32,109,15,109,5.0,3296788,390.01842,nan,3.296788,nan,11,15624,3180760,22,0,0,11,1452,704,176,748,187,363,11,98952,589,11
120,-47.5,57.5,212,106,0,0.0,0.0,0,0.0,57.5,23,538712.2882990331,23.17716769356311,10.408257304564142,106,212,25,11,212,2,36,-105.0,70.5,-47.5,192878,606,0,32,106,16,106,5.0,3299284,393.317704,nan,3.299284,nan,11,15264,3180760,22,0,0,11,1452,704,176,748,187,363,11,101808,606,11
121,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,25,492034.79698928253,19.24928260643804,9.4562594113728,94,188,25,11,188,0,36,-105.0,70.5,-47.5,192878,538,0,32,94,15,93,5.0,3286132,396.603836,nan,3.286132,nan,11,13536,3180760,22,0,0,11,1452,704,176,748,187,363,11,90384,538,11
122,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,24,510151.3405897955,19.07184796423091,8.998437528974945,92,184,24,12,184,0,36,-105.0,70.5,-47.5,192878,568,0,32,92,16,90,5.0,3580176,400.184012,nan,3.580176,nan,12,13248,3469920,24,0,0,12,1584,768,192,816,204,396,12,95424,568,12
123,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,22,480685.3322709287,19.397963862647725,8.551254620858808,88,176,24,11,176,2,35,-105.0,70.5,-47.5,192878,526,0,32,88,15,88,5.0,3283252,403.467264,nan,3.283252,nan,11,12672,3180760,22,0,0,11,1452,704,176,748,187,363,11,88368,526,11
124,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,23,478407.35960804444,20.31974564388501,5.421586682665521,92,184,24,11,184,1,35,-105.0,70.5,-47.5,192878,387,0,32,92,14,90,5.0,3260476,406.72774,nan,3.260476,nan,11,13248,3180760,22,0,0,11,1452,704,176,748,187,363,11,65016,387,11
125,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,23,482604.88201172615,18.45621600354132,9.413996471497281,91,182,23,11,182,0,34,-105.0,70.5,-47.5,192878,397,0,32,91,15,90,5.0,3262012,409.989752,nan,3.262012,nan,11,13104,3180760,22,0,0,11,1452,704,176,748,187,363,11,66696,397,11
126,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,21,526744.6176091324,26.868610583574018,11.662032084437,91,182,24,9,182,3,33,-105.0,70.5,-47.5,192878,304,0,32,91,12,89,5.0,2667804,412.657556,nan,2.667804,nan,9,13104,2602440,18,0,0,9,1188,576,144,612,153,297,9,51072,304,9
127,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,21,453519.8066877405,15.993422905983893,6.273994973226148,93,186,21,13,186,0,34,-105.0,70.5,-47.5,192878,417,0,32,93,14,89,5.0,3844028,416.501584,nan,3.844028,nan,13,13176,3759080,26,0,0,13,1716,832,208,884,221,429,13,70056,417,13
128,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,23,521540.9383498031,25.294932824189036,11.564178000652966,95,190,23,10,190,0,33,-105.0,70.5,-47.5,192878,304,0,32,95,12,90,5.0,2957672,419.459256,nan,2.957672,nan,10,13680,2891600,20,0,0,10,1320,640,160,680,170,330,10,51072,304,10
129,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,20,503279.3686620429,23.890999931419643,8.648483115256472,96,192,22,10,192,2,32,-105.0,70.5,-47.5,192878,357,0,32,96,12,92,5.0,2966720,422.425976,nan,2.96672,nan,10,13824,2891600,20,0,0,10,1320,640,160,680,170,330,10,59976,357,10
130,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,19,475438.77703941613,22.147422097590102,5.289967856047886,96,192,20,11,192,1,31,-105.0,70.5,-47.5,192878,424,0,32,96,13,94,5.0,3267268,425.693244,nan,3.267268,nan,11,13824,3180760,22,0,0,11,1452,704,176,748,187,363,11,71232,424,11
131,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,18,465532.8853218548,17.348490085900785,7.045243868120559,95,190,19,12,190,1,31,-105.0,70.5,-47.5,192878,387,0,32,95,13,92,5.0,3550200,429.243444,nan,3.5502,nan,12,13680,3469920,24,0,0,12,1584,768,192,816,204,396,12,65016,387,12
132,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,19,468831.22112450213,18.00615180768041,6.80812938446584,97,194,21,12,194,2,33,-105.0,70.5,-47.5,192878,409,0,32,97,14,95,5.0,3554184,432.797628,nan,3.554184,nan,12,13968,3469920,24,0,0,12,1584,768,192,816,204,396,12,68712,409,12
133,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,19,475942.2911958877,18.737426726183237,5.283419193703259,95,190,21,13,190,2,34,-105.0,70.5,-47.5,192878,334,0,32,95,12,90,5.0,3830588,436.628216,nan,3.830588,nan,13,13680,3759080,26,0,0,13,1716,832,208,884,221,429,13,56112,334,13
134,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,19,471313.3247719409,21.667163128409328,5.362961312082996,95,190,21,12,190,2,33,-105.0,70.5,-47.5,192878,377,0,32,95,14,91,5.0,3548520,440.176736,nan,3.54852,nan,12,13680,3469920,24,0,0,12,1584,768,192,816,204,396,12,63336,377,12
135,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,21,508962.0166362105,22.307376336257178,9.170381977579687,93,186,21,11,186,0,32,-105.0,70.5,-47.5,192878,345,0,32,93,14,90,5.0,3253564,443.4303,nan,3.253564,nan,11,13392,3180760,22,0,0,11,1452,704,176,748,187,363,11,57960,345,11
136,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,20,487290.50237479404,19.514708259619198,5.1389033926877765,91,182,21,10,182,1,31,-105.0,70.5,-47.5,192878,233,0,32,91,12,86,5.0,2945168,446.375468,nan,2.945168,nan,10,13104,2891600,20,0,0,10,1320,640,160,680,170,330,10,39144,233,10
137,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,17,483034.0435875554,26.273917590817838,5.0956101938762,93,186,20,11,186,3,31,-105.0,70.5,-47.5,192878,203,0,32,93,13,87,5.0,3229708,449.605176,nan,3.229708,nan,11,13392,3180760,22,0,0,11,1452,704,176,748,187,363,11,34104,203,11
138,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,20,484619.23430453445,23.611822531444265,5.218935608273188,92,184,21,11,184,1,32,-105.0,70.5,-47.5,192878,202,0,32,92,12,88,5.0,3229396,452.834572,nan,3.229396,nan,11,13248,3180760,22,0,0,11,1452,704,176,748,187,363,11,33936,202,11
139,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,21,559265.524928609,30.185655171550398,16.08670743769688,88,176,23,9,176,2,32,-105.0,70.5,-47.5,192878,208,0,32,88,12,85,5.0,2651244,455.485816,nan,2.651244,nan,9,12672,2602440,18,0,0,9,1188,576,144,612,153,297,9,34944,208,9
140,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,21,472423.5892903106,17.878519032228954,6.483890440580813,85,170,22,12,170,1,34,-105.0,70.5,-47.5,192878,364,0,32,85,15,82,5.0,3544896,459.030712,nan,3.544896,nan,12,12240,3469920,24,0,0,12,1584,768,192,816,204,396,12,61152,364,12
141,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,21,511001.28098806756,20.102057470157455,10.096887795404388,72,144,22,11,144,1,33,-105.0,70.5,-47.5,192878,353,0,32,72,13,67,5.0,3251884,462.282596,nan,3.251884,nan,11,10368,3180760,22,0,0,11,1452,704,176,748,187,363,11,59304,353,11
142,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,19,481587.502941485,19.27984781569886,7.448580326659375,70,140,20,12,140,1,32,-105.0,70.5,-47.5,192878,484,0,32,70,14,68,5.0,3562896,465.845492,nan,3.562896,nan,12,10080,3469920,24,0,0,12,1584,768,192,816,204,396,12,81312,484,12
143,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,21,490283.01607850316,18.936478240196084,8.375109192268507,69,138,22,12,138,1,34,-105.0,70.5,-47.5,192878,491,0,32,69,15,67,5.0,3563784,469.409276,nan,3.563784,nan,12,9792,3469920,24,0,0,12,1584,768,192,816,204,396,12,82488,491,12
144,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,17,493651.2287677359,18.0208151274385,8.633834434332128,63,126,18,14,126,1,32,-105.0,70.5,-47.5,192878,484,0,32,63,14,63,5.0,4140256,473.549532,nan,4.140256,nan,14,8856,4048240,28,0,0,14,1848,896,224,952,238,462,14,81312,484,14
145,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,21,480596.2504527629,19.04664071585702,7.257994008996608,71,142,21,13,142,0,34,-105.0,70.5,-47.5,192878,475,0,32,71,14,71,5.0,3850532,477.400064,nan,3.850532,nan,13,9936,3759080,26,0,0,13,1716,832,208,884,221,429,13,79800,475,13
146,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,22,438682.522510486,16.716601382862876,5.877435229973543,73,146,22,12,146,0,34,-105.0,70.5,-47.5,192878,507,0,32,73,13,72,5.0,3566976,480.96704,nan,3.566976,nan,12,10296,3469920,24,0,0,12,1584,768,192,816,204,396,12,85176,507,12
147,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,21,501290.31298737973,20.51190672784365,7.774559985412206,73,146,21,13,146,0,34,-105.0,70.5,-47.5,192878,535,0,32,73,13,72,5.0,3861116,484.828156,nan,3.861116,nan,13,10440,3759080,26,0,0,13,1716,832,208,884,221,429,13,89880,535,13
148,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,20,461290.42653999006,16.156066759548,7.5383144744944675,72,144,20,14,144,0,34,-105.0,70.5,-47.5,192878,523,0,32,72,14,71,5.0,4148320,488.976476,nan,4.14832,nan,14,10368,4048240,28,0,0,14,1848,896,224,952,238,462,14,87864,523,14
149,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,22,504320.47114357766,18.66601861612264,8.32705543762422,70,140,22,11,140,0,33,-105.0,70.5,-47.5,192878,478,0,32,70,15,70,5.0,3272596,492.249072,nan,3.272596,nan,11,10080,3180760,22,0,0,11,1452,704,176,748,187,363,11,80304,478,11
150,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,23,501367.96589816955,21.93562840347624,5.749110978988496,69,138,23,10,138,0,33,-105.0,70.5,-47.5,192878,317,0,32,69,14,68,5.0,2956040,495.205112,nan,2.95604,nan,10,9864,2891600,20,0,0,10,1320,640,160,680,170,330,10,53256,317,10
151,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,21,466972.92252894136,18.244594817247684,8.094478285840037,68,136,21,12,136,0,33,-105.0,70.5,-47.5,192878,305,0,32,68,14,67,5.0,3532392,498.737504,nan,3.532392,nan,12,9648,3469920,24,0,0,12,1584,768,192,816,204,396,12,51240,305,12
152,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,20,453425.1065557897,17.047297602916625,5.910217197605929,65,130,20,12,130,0,32,-105.0,70.5,-47.5,192878,437,0,32,65,15,65,5.0,3554064,502.291568,nan,3.554064,nan,12,9144,3469920,24,0,0,12,1584,768,192,816,204,396,12,73416,437,12
153,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,21,455489.7291970905,16.892702187515233,6.291176083756019,66,132,22,11,132,1,33,-105.0,70.5,-47.5,192878,308,0,32,66,13,65,5.0,3243172,505.53474,nan,3.243172,nan,11,9216,3180760,22,0,0,11,1452,704,176,748,187,363,11,51744,308,11
154,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,21,451180.25269749976,17.012095293348363,7.785250386852905,70,140,21,12,140,0,33,-105.0,70.5,-47.5,192878,326,0,32,70,12,68,5.0,3536136,509.070876,nan,3.536136,nan,12,9864,3469920,24,0,0,12,1584,768,192,816,204,396,12,54768,326,12
155,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,23,525356.9795381919,23.468238554348456,8.491875018602752,69,138,23,11,138,0,34,-105.0,70.5,-47.5,192878,424,0,32,69,12,65,5.0,3262948,512.333824,nan,3.262948,nan,11,9504,3180760,22,0,0,11,1452,704,176,748,187,363,11,71232,424,11
156,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,22,507412.263131987,20.3178681902368,10.344795973279005,71,142,22,12,142,0,34,-105.0,70.5,-47.5,192878,498,0,32,71,14,68,5.0,3565032,515.898856,nan,3.565032,nan,12,9864,3469920,24,0,0,12,1584,768,192,816,204,396,12,83664,498,12
157,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,23,488494.5313300789,20.096684838297396,8.583101067239102,72,144,23,12,144,0,35,-105.0,70.5,-47.5,192878,460,0,32,72,15,71,5.0,3558792,519.457648,nan,3.558792,nan,12,10008,3469920,24,0,0,12,1584,768,192,816,204,396,12,77280,460,12
158,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,23,506097.1786250284,22.462891745579824,7.6794517823161135,72,144,23,12,144,0,35,-105.0,70.5,-47.5,192878,519,0,32,72,14,71,5.0,3568848,523.026496,nan,3.568848,nan,12,10152,3469920,24,0,0,12,1584,768,192,816,204,396,12,87192,519,12
